adj_type_group_id,adj_type_id,allocation_bucket_id,company_id,compensafe_amt,compensafe_bps,compensafe_bucket_id,compensafe_event_date,compensafe_event_id,cra_net_amt,cra_paid_amt,cra_traded_amt,department_id,employee_id,inclusion_reason_id,insert_user_id,inserted_at,loan_id,net_spec_amt,payroll_reg_earnings_bom_amt,product_id,rent_bom_amt,reporting_period_id,source_row_hash,spec_bulk_adj_amt,spec_paid_amt,spec_traded_amt,state_id,vp_id
1,3,1,2,,-0.2458,1,2022-11-21,10119,,,,3,814,1,1,,1859,,,5,9504.82,1,e6b038c46b19f19a8d5d4b1681ab114b27fc805e,,,,48,54
2,2,2,2,,2.6531,1,2022-11-21,10120,,,,2,123,1,1,,1859,,,5,9504.82,1,d966f7f6f55fff233df8aef84431e8f4e09a8eef,,,,48,54
5,28,5,2,,-0.0428,1,2023-03-01,10121,,,,2,123,1,1,,1859,,,5,9504.82,1,998b4f9e4a88c3cef7fdd6b439df01d7c8c2f9e7,,,,48,54
4,29,2,2,,2.0408,1,2023-03-01,10122,,,,2,123,1,1,,1859,,,5,9504.82,1,325671225ce22a444efe1fc3713286ea2bbdcb71,,,,48,54
5,27,5,2,,-0.0015,1,2024-10-07,10123,,,,2,123,1,1,,1859,,,5,9504.82,1,15844f94687b5bde5161ed9d0031af424d1095e4,,,,48,54
5,30,5,2,,-0.0246,1,2024-10-07,10124,,,,2,123,1,1,,1859,,,5,9504.82,1,d764a0e1c68c92fe6d8c79d72d5f11e251f59c1b,,,,48,54
5,67,5,2,,-0.0378,1,2024-10-07,10125,,,,2,123,1,1,,1859,,,5,9504.82,1,1203eccf1fbf6309ac430b49e4111b46fe8de208,,,,48,54
5,6,5,2,,-0.1531,1,2024-10-07,10126,,,,2,123,1,1,,1859,,,5,9504.82,1,f22b180d509114f8850b555936f9d9117debdc36,,,,48,54
1,3,1,2,,-0.0853,1,2017-09-18,10127,,,,5,39,1,1,,1859,,,5,9504.82,1,8916715bf193fdb5e26897280008e05fa3fe5f81,,,,48,54
1,1,1,2,,-15.7243,1,2017-08-07,10128,,,,5,39,1,1,,1859,,,5,9504.82,1,df753b9aa05c6cd1ac94a70a25d89d6b3b8e56d2,,,,48,54
1,3,1,2,,-1.0337,1,2017-08-07,10129,,,,1,620,1,1,,1859,,,5,9504.82,1,47f5696cc372e63b3208ea58f065ba37be0e8e4b,,,,48,54
1,3,1,2,,-4.8799,1,2017-08-07,10130,,,,1,620,1,1,,1859,,,5,9504.82,1,8efa2bd82feb12a679ff26d8e1294ef3de5be656,,,,48,54
1,1,1,2,,-1.6976,1,2022-04-04,10131,,,,1,858,1,1,,1859,,,5,9504.82,1,4e854174c31ed6341324d17381e09e56f2f092f3,,,,48,54
1,7,1,2,,-0.1206,1,2022-04-04,10132,0,0,0,16,174,1,1,,754,984.375,,7,30925.6,1,407b427f61075778e5f291afd7a223e636993926,3234.375,-2250,3967.349999,16,299
1,3,1,2,,-0.155,1,2022-04-04,10133,0,0,0,3,148,1,1,,756,45.351562,,7,30925.6,1,e900880a193ed6afd638553385f04aab0af904f8,45.351562,0,-1770.525,16,299
5,66,5,2,,-0.3101,1,2022-04-04,10134,0,0,0,2,764,1,1,,756,45.351562,,7,30925.6,1,3949f46fd3a4763ef017cff327cf2b35f2dbd069,45.351562,0,-1770.525,16,299
1,7,1,2,,-0.0001,1,2017-08-07,10135,0,0,0,2,905,1,1,,756,45.351562,,7,30925.6,1,74712fff734e24de79c68d581fc746bb68d0de1b,45.351562,0,-1770.525,16,299
1,1,1,2,,-1.4074,1,2017-11-20,10136,0,0,0,2,471,1,1,,756,45.351562,,7,30925.6,1,2a4e17c760350b3230d2b0423113add782914b7e,45.351562,0,-1770.525,16,299
7,19,6,2,,-12.5998,2,2017-11-20,10137,1218.125,0,1218.125,9,184,1,1,,757,-487.25,,7,31322.95,1,0e890c760faec584557046a3b953b3117a8fc6a2,0,-487.25,2038.654,1,85
7,19,6,2,,-8.4002,2,2021-08-04,10138,1218.125,0,1218.125,9,319,1,1,,757,-487.25,,7,31322.95,1,fd75b66e9f3421e033e9dcd76edd29f90c9999ff,0,-487.25,2038.654,1,85
2,11,2,2,,0.0583,1,2021-08-04,10139,1218.125,0,1218.125,2,846,1,1,,757,-487.25,,7,31322.95,1,681482ea4f160223ada562cef11fae751695fe89,0,-487.25,2038.654,1,85
5,54,5,2,,-3.7968,1,2023-03-01,10140,1218.125,0,1218.125,2,846,1,1,,757,-487.25,,7,31322.95,1,110c7643de2bea7cd3834ae916f5ca02d0f71472,0,-487.25,2038.654,1,85
1,7,1,2,,-0.0272,1,2023-03-01,10141,1218.125,0,1218.125,2,195,1,1,,757,-487.25,,7,31322.95,1,be3a6098e2fd2c712c476559580e2b40d561b3e9,0,-487.25,2038.654,1,85
1,7,1,2,,-0.0001,1,2023-03-01,10142,1218.125,0,1218.125,2,340,1,1,,757,-487.25,,7,31322.95,1,78283dbccfea7c9613e9b2408c3965f13dde1bd3,0,-487.25,2038.654,1,85
1,3,1,2,,-0.0213,1,2018-01-26,10143,,,,13,83,1,1,,1610,,,12,3465,1,8e0faddd04ffdc71d6d8d37cfb2efcca8fd9edeb,,,,24,605
1,1,1,2,,-4.869,1,2018-01-26,10144,,,,3,772,1,1,,1610,,,12,3465,1,aef5ab5cae317e5d8fb6cf69ae82e7de634aedab,,,,24,605
1,7,1,2,,-2.1313,1,2023-06-01,10145,,,,2,1038,1,1,,1610,,,12,3465,1,875c5935aaf7b7d8debbea2b271669cb3e629ae0,,,,24,605
10,36,2,2,,2.2336,1,2024-10-31,10146,0,0,0,2,680,1,1,,1860,-279.8125,,17,2118.1,1,848270feb0b0fb863c4ec0756453789d16cbcb4e,0,-279.8125,1084.273438,24,388
1,7,1,2,,-6.1649,1,2024-03-29,10147,0,0,0,2,680,1,1,,1860,-279.8125,,17,2118.1,1,477d3304767420ba97d1af2553842dc647d51d91,0,-279.8125,1084.273438,24,388
7,19,6,2,,-0.3062,2,2024-03-29,10148,0,0,0,12,78,1,1,,1860,-279.8125,,17,2118.1,1,ea494a31a3d57997706bc18477437aeae3abf598,0,-279.8125,1084.273438,24,388
1,1,1,2,,-0.357,1,2024-03-29,10149,0,0,0,4,221,1,1,,1860,-279.8125,,17,2118.1,1,e20673fd5fa0653b1476065ed354beaf8aafd3ba,0,-279.8125,1084.273438,24,388
7,19,6,2,,-6,2,2024-10-31,10150,0,0,0,9,623,1,1,,1611,0,,159,2523.39,1,0af247c8f6546992632bfe83fde8e2de3987762c,0,0,0,26,188
1,3,1,2,,-0.0037,1,2024-10-31,10151,0,0,0,8,428,2,1,,1612,-658.125,,35,-2495.07,1,ebd8f123531fd700149248c119f1552173ae85bd,0,-658.125,2039.501953,9,528
2,11,2,2,,0.1068,1,2022-11-01,10152,0,0,0,2,931,2,1,,1612,-658.125,,35,-2495.07,1,364a0beee8d65c28f672b2d2ee9c4624f41006b7,0,-658.125,2039.501953,9,528
2,11,2,2,,0.0534,1,2022-11-01,10153,0,0,0,2,931,2,1,,1612,-658.125,,35,-2495.07,1,6bd16ee0f719ffef28c7b25855c81fe769b45e69,0,-658.125,2039.501953,9,528
1,1,1,2,,-12.8205,1,2022-11-01,10154,0,0,0,2,931,2,1,,1612,-658.125,,35,-2495.07,1,48976331613e8c881f50b199da83e115a3c85f0e,0,-658.125,2039.501953,9,528
5,35,5,2,,-0.3932,1,2022-11-01,10155,0,0,0,2,931,2,1,,1612,-658.125,,35,-2495.07,1,3ba8199fd474204b6754b95a1ad1a4446abe8a33,0,-658.125,2039.501953,9,528
1,7,1,2,,-0.0031,1,2022-11-01,10156,0,0,0,2,428,2,1,,1612,-658.125,,35,-2495.07,1,9274264e279b4f591ec28bf884345f102812b237,0,-658.125,2039.501953,9,528
6,14,3,2,,-40,2,2018-04-02,10157,0,0,0,2,70,2,1,,1612,-658.125,,35,-2495.07,1,920ef4b741a1854264417e4946a093b45cd566dc,0,-658.125,2039.501953,9,528
7,19,6,2,,-1.9102,2,2018-04-02,10158,0,0,0,10,367,2,1,,1612,-658.125,,35,-2495.07,1,d6fcba967af2816e80df4c2cb3f2cf64f5fc0902,0,-658.125,2039.501953,9,528
1,1,1,2,,-0.0301,1,2016-03-10,10159,0,0,0,3,352,2,1,,1612,-658.125,,35,-2495.07,1,cbccacb208c0e115df63b1b1f82d952b38f87c65,0,-658.125,2039.501953,9,528
9,23,9,2,,-0.3499,1,2016-03-10,10160,4337.979999,0,4337.979999,4,948,1,1,,1613,-1892.5,,1,5150,1,22335662eba2e4ced1591af5ddae8a7954a97847,0,-1892.5,0,16,23
1,3,1,2,,-0.1523,1,2018-01-18,10161,0,0,0,2,736,1,1,,1614,0,,13,6291.45,1,4021cf834197e7628e13e360cd7920dbbeda2866,0,0,0,13,789
7,19,6,2,,-0.1247,2,2018-01-18,10162,0,0,0,12,78,1,1,,1614,0,,13,6291.45,1,0536df0e5cd9eaa33b00845153d56838af26d450,0,0,0,13,789
1,7,1,2,,-0.5881,1,2018-12-21,10163,0,0,0,7,744,1,1,,1614,0,,13,6291.45,1,f44da1a4f0c85ab670f1b4cddc1de8a6e0df9c0d,0,0,0,13,789
1,3,1,2,,-0.1202,1,2018-12-21,10164,0,0,0,7,744,1,1,,1614,0,,13,6291.45,1,6c2259b9375bc747e19a4c78c4a27ce53dfba5ba,0,0,0,13,789
1,3,1,2,,-0.0234,1,2018-12-21,10165,0,0,0,3,47,1,1,,1614,0,,13,6291.45,1,2eb557e7271a50b2ef94237966ce8f8b2a4208b8,0,0,0,13,789
1,7,1,2,,-2.185,1,2018-12-21,10166,0,0,0,2,1313,1,1,,1614,0,,13,6291.45,1,7c9588fde0b2d9afa85ca630894143fda3367e9e,0,0,0,13,789
2,11,2,2,,0.0045,1,2022-02-01,10167,0,0,0,2,123,1,1,,1615,0,,7,9504.82,1,2f3a3847bdc4cd033e4b7fd0c8137c0a41d4d978,0,0,3372.1875,11,54
2,11,2,2,,0.0045,1,2022-02-01,10168,0,0,0,2,123,1,1,,1615,0,,7,9504.82,1,34e9b669c689999c24d5e704db7aac4a39860e43,0,0,3372.1875,11,54
2,11,2,2,,0.0045,1,2025-01-10,10169,0,0,0,2,123,1,1,,1615,0,,7,9504.82,1,67c3bf379c5537a1691f60d6dc3de8a35d521aec,0,0,3372.1875,11,54
5,31,5,2,,-0.0167,1,2025-01-10,10170,0,0,0,2,123,1,1,,1615,0,,7,9504.82,1,a82ca9dedb0e5aedd6d3fb5e50bb74af161438aa,0,0,3372.1875,11,54
5,27,5,2,,-0.0406,1,2025-01-10,10171,0,0,0,2,123,1,1,,1615,0,,7,9504.82,1,8633e9d8a3e10d7e1e2c6f9c843eed9962419924,0,0,3372.1875,11,54
5,30,5,2,,-0.0087,1,2025-01-10,10172,0,0,0,2,123,1,1,,1615,0,,7,9504.82,1,b29fac3dcc36e00006848c92ac431c815094dbb8,0,0,3372.1875,11,54
5,30,5,2,,-0.019,1,2025-01-10,10173,0,0,0,2,123,1,1,,1615,0,,7,9504.82,1,467b4e2d83c6beb183bd6836f351508428ccc09e,0,0,3372.1875,11,54
5,15,5,2,,-0.0115,1,2025-01-10,10174,0,0,0,2,123,1,1,,1615,0,,7,9504.82,1,5c47565fc8664ba9e22b42fcdcf64b1cf1ad0f4d,0,0,3372.1875,11,54
5,30,5,2,,-0.0302,1,2010-10-18,10175,0,0,0,2,123,1,1,,1615,0,,7,9504.82,1,8ecf8e1f8630a6a4b36daab554207c1244ebe8f8,0,0,3372.1875,11,54
5,15,5,2,,-0.009,1,2010-10-18,10176,0,0,0,2,123,1,1,,1615,0,,7,9504.82,1,b6df15a58f35a1552d57ae003c8bc2b34ad2f029,0,0,3372.1875,11,54
5,30,5,2,,-0.0158,1,2021-01-29,10177,0,0,0,2,123,1,1,,1615,0,,7,9504.82,1,4e84b85e7343fbc875388b351a33e692d5e38da0,0,0,3372.1875,11,54
5,67,5,2,,-0.0045,1,2021-01-29,10178,0,0,0,2,123,1,1,,1615,0,,7,9504.82,1,6d9e334e8f5a547c27e14238e60f8c6ba6b2b153,0,0,3372.1875,11,54
5,30,5,2,,-0.0109,1,2021-01-29,10179,0,0,0,2,123,1,1,,1615,0,,7,9504.82,1,442b8cec587f1b61e2aae8ca8492818c02f23f4f,0,0,3372.1875,11,54
7,19,6,2,,-0.676,2,2022-12-15,10180,,,,10,508,1,1,,307,,,4,4653.83,1,1893536845beae45dfbcc914d1a545d75cc1d38e,,,,17,365
3,13,3,2,,-12.3775,2,2022-12-15,10181,,,,8,407,1,1,,307,,,4,4653.83,1,ece8e65dbf9ea012e6e559ab39dbb25f89305f99,,,,17,365
1,7,1,2,,-0.0034,1,2012-02-01,10182,,,,2,749,1,1,,307,,,4,4653.83,1,8457b06d72397f014b89215aaeccb443f67f0598,,,,17,365
3,4,3,2,,-5.9309,2,2012-02-01,10183,,,,5,35,1,1,,307,,,4,4653.83,1,36d437735a679a692e03a1d4b7074bc5327b8976,,,,17,365
1,3,1,2,,-0.0153,1,2012-02-01,10184,0,0,0,4,186,1,1,,1019,,,1,17191.12,1,1169f8670c61cbe1f810f5b893c8c2960614d070,,-980,0,21,61
1,7,1,2,,-0.1254,1,2021-08-16,10185,0,0,0,14,507,1,1,,1019,,,1,17191.12,1,2d9226fb0e9193792e70b244eb2f98ae5fe00706,,-980,0,21,61
1,1,1,2,,-6.8241,1,2021-08-16,10186,,,,5,688,1,1,,307,,,4,4653.83,1,ce151e7be6208571b76e5fd4c3bb5c1255a8b8a1,,,,17,365
1,7,1,2,,-0.0022,1,2021-08-16,10187,,,,2,426,1,1,,307,,,4,4653.83,1,7b70335fa2e637b24a1a056ae558ab7333d4c4bf,,,,17,365
1,3,1,2,,-0.0312,1,2021-08-16,10188,0,0,0,3,175,2,1,,308,0,,15,6025,1,fcb4eeb0e7a85cacbe2912504833ea1e06622528,0,0,0,39,324
1,1,1,2,,-1.8948,1,2021-08-16,10189,0,0,0,3,175,2,1,,308,0,,15,6025,1,5c2da5108be55faa8ef3594a5d61548809dea441,0,0,0,39,324
1,1,1,2,,-0.1784,1,2017-09-25,10190,0,0,0,14,507,1,1,,1019,,,1,17191.12,1,c8953be44820ac1f42f84c2ae45f61e9d54d6acc,,-980,0,21,61
1,1,1,2,,-0.2453,1,2017-09-25,10191,0,0,0,1,642,1,1,,1019,,,1,17191.12,1,aefd0b262780d0c05b43cbe74bf939707dea75d9,,-980,0,21,61
1,1,1,2,,-5.5208,1,2017-09-25,10192,0,0,0,3,232,1,1,,1020,-1603.125,,1,17191.12,1,c3d23791e5dcc4dc040331f202bfb32eed9d2cff,0,-1603.125,2605.078125,21,82
4,5,2,2,,23.4274,1,2017-09-25,10193,0,0,0,9,179,1,1,,1020,-1603.125,,1,17191.12,1,a7de6573f9b8787c3bd0c9a466a8832ed911bfd6,0,-1603.125,2605.078125,21,82
5,32,5,2,,-16.0328,1,2017-09-25,10194,0,0,0,9,179,1,1,,1020,-1603.125,,1,17191.12,1,e58bc8092ab6d61246cfb56cfc9010648496c64f,0,-1603.125,2605.078125,21,82
8,21,2,2,,-62.6566,1,2017-09-25,10195,0,0,0,9,179,1,1,,1020,-1603.125,,1,17191.12,1,abc0a1f1680a5861bdf918dbca414bbca7c53923,0,-1603.125,2605.078125,21,82
4,5,3,2,,-10,2,2017-09-25,10196,0,0,0,2,1176,1,1,,1020,-1603.125,,1,17191.12,1,a93a5da7048c378729e0b7c80ba204750be162a3,0,-1603.125,2605.078125,21,82
7,19,6,2,,-0.3196,2,2017-09-25,10197,0,0,0,10,327,1,1,,1020,-1603.125,,1,17191.12,1,6a4255e64519dae83462dc9fa3586b37d95f698a,0,-1603.125,2605.078125,21,82
1,3,1,2,,-0.0985,1,2017-09-25,10198,0,0,0,1,85,2,1,,308,0,,15,6025,1,f939c6fe51c6ec2707a91f7ed7df60a568b33b7d,0,0,0,39,324
7,19,6,2,,-8,2,2017-09-25,10199,0,0,0,9,337,1,1,,309,,,62,3118.46,1,a5c8da82c2407645ec233686b9926729bb003a35,,0,0,11,145
5,32,5,2,,-6.9078,1,2017-09-25,10200,0,0,0,2,58,1,1,,309,,,62,3118.46,1,486f395d1b93bbca5546910edfd00044f525bd2e,,0,0,11,145
1,1,1,2,,-0.8449,1,2017-09-25,10201,0,0,0,5,866,1,1,,309,,,62,3118.46,1,358c95695b0bb91aa138c3f62d1b68a04db8566d,,0,0,11,145
1,3,1,2,,-0.003,1,2012-02-01,10202,0,0,0,1,328,1,1,,1020,-1603.125,,1,17191.12,1,846e8e9a18b953e43fad6671970e23a03bc18a37,0,-1603.125,2605.078125,21,82
1,7,1,2,,-0.0083,1,2012-02-01,10203,0,0,0,1,145,1,1,,1020,-1603.125,,1,17191.12,1,a2dfc84447923e7caf92e38256f673f2eb84f0d6,0,-1603.125,2605.078125,21,82
1,3,1,2,,-0.2476,1,2012-02-01,10204,0,0,0,1,146,1,1,,1020,-1603.125,,1,17191.12,1,af25423bbd5eb57d8977e0522712873bbe8d96b8,0,-1603.125,2605.078125,21,82
1,3,1,2,,-0.2431,1,2009-06-25,10205,0,0,0,7,324,1,1,,1523,-725,,13,500,1,c8ab5a27a975b0cabf2725d26f6ad878b6299547,0,-725,0,17,365
1,1,1,2,,-13.3002,1,2009-06-25,10206,0,0,0,4,664,1,1,,309,,,62,3118.46,1,d91b4f77b5e8e650ba64cc52f981e1ce67349624,,0,0,11,145
1,7,1,2,,-0.3124,1,2009-06-25,10207,0,0,0,8,485,1,1,,309,,,62,3118.46,1,02e649f0eee0adc811f959b6c4cb0a55d1188c1b,,0,0,11,145
1,3,1,2,,-0.0009,1,2009-06-25,10208,0,0,0,13,204,1,1,,309,,,62,3118.46,1,5d87f26d82e490d859006ab20ca8040ede10a949,,0,0,11,145
1,7,1,2,,-0.0261,1,2005-08-15,10209,0,0,0,13,204,1,1,,309,,,62,3118.46,1,92557eda2ff684f4bfb0737014a1b81b1466e000,,0,0,11,145
1,7,1,2,,-30.3076,1,2005-08-15,10210,0,0,0,9,467,1,1,,1523,-725,,13,500,1,cad3bedbd28089abe7735f0db9611b79b474f208,0,-725,0,17,365
5,24,5,2,,-17.2414,1,2005-08-15,10211,0,0,0,9,467,1,1,,1523,-725,,13,500,1,c423d82b28f31a3fea1db1b0fdf4196fb994835f,0,-725,0,17,365
4,5,4,2,,3,2,2005-08-15,10212,0,0,0,2,316,1,1,,1021,0,,48,7213.42,1,09eff10734487f11d1696911a670e0fa12e22942,0,0,0,20,184
1,1,1,2,,-6.5801,1,2019-08-19,10213,0,0,0,1,636,1,1,,1021,0,,48,7213.42,1,cd08155e8e09d045a91c9a25276c621092e7ad45,0,0,0,20,184
1,7,1,2,,-0.0975,1,2019-08-19,10214,0,0,0,3,585,1,1,,309,,,62,3118.46,1,761e916adb5ec28f587991a1fa3844f44cdebe2a,,0,0,11,145
10,25,2,2,,16.8431,1,2019-08-19,10215,0,0,0,2,123,1,1,,310,46.6875,,7,9504.82,1,0f2038674321491f277ef6af530974718f78cdcf,46.6875,0,1774.872,11,54
2,2,2,2,,1.2431,1,2018-11-30,10216,0,0,0,2,123,1,1,,310,46.6875,,7,9504.82,1,2119ecb74efa26f1b9e97b93b1052459640309f0,46.6875,0,1774.872,11,54
2,11,2,2,,0.006,1,2018-11-30,10217,0,0,0,2,123,1,1,,310,46.6875,,7,9504.82,1,7173d2ff99ddb3ead2579b0cd2d433d572f90bfa,46.6875,0,1774.872,11,54
1,3,1,2,,-0.0049,1,2018-11-30,10218,0,0,0,2,150,1,1,,1022,0,,7,31322.95,1,8c2d35efef900f8657afa2fcda8750d5f47e3e5e,0,0,0,1,343
1,1,1,2,,-0.0434,1,2018-11-30,10219,0,0,0,1,151,1,1,,1022,0,,7,31322.95,1,72a205ec4463084dc0ad25aa7eed2b7db9995de4,0,0,0,1,343
1,1,1,2,,-0.6821,1,2018-11-30,10220,0,0,0,11,59,1,1,,1022,0,,7,31322.95,1,d8737ba716ce291d7cb82eb6f5d8200252fc4a40,0,0,0,1,343
1,7,1,2,,-0.0118,1,2017-12-18,10221,0,0,0,2,195,1,1,,1022,0,,7,31322.95,1,d13a8beacdbb719d308fd62b71ebaad345ff616c,0,0,0,1,343
2,11,2,2,,0.003,1,2017-12-18,10222,0,0,0,2,123,1,1,,310,46.6875,,7,9504.82,1,88273b3aa4c6f8247ccce89273161361fb96fbea,46.6875,0,1774.872,11,54
5,31,5,2,,-0.004,1,2017-12-18,10223,0,0,0,2,123,1,1,,310,46.6875,,7,9504.82,1,c200b5ac6a562d74253883e9a5e31bbab76e1e52,46.6875,0,1774.872,11,54
5,27,5,2,,-0.0025,1,2024-09-30,10224,0,0,0,2,123,1,1,,310,46.6875,,7,9504.82,1,fa8487afdcd64cb4139b95c9675697b68fd43fd9,46.6875,0,1774.872,11,54
5,27,5,2,,-0.043,1,2024-09-30,10225,0,0,0,2,123,1,1,,310,46.6875,,7,9504.82,1,f3249394757e54d0d0fea959bd34c4e754396ea6,46.6875,0,1774.872,11,54
5,30,5,2,,-0.0873,1,2024-09-30,10226,0,0,0,2,123,1,1,,310,46.6875,,7,9504.82,1,ebdb01c005b99831633093bfa60673643a47567d,46.6875,0,1774.872,11,54
5,30,5,2,,-0.0148,1,2017-03-20,10227,0,0,0,2,123,1,1,,310,46.6875,,7,9504.82,1,37071978be0d2787ac07cb9b613df7ddd180d1ef,46.6875,0,1774.872,11,54
5,28,5,2,,-0.0252,1,2017-03-20,10228,0,0,0,2,123,1,1,,310,46.6875,,7,9504.82,1,baf234f744a31cfd77e3755a6790289928ff5838,46.6875,0,1774.872,11,54
4,29,2,2,,1.4188,1,2022-06-29,10229,0,0,0,2,123,1,1,,310,46.6875,,7,9504.82,1,2ed76d7d7128a2fdad555c9541a8a6ea92b0c66d,46.6875,0,1774.872,11,54
1,7,1,2,,-0.2054,1,2024-06-28,10230,0,0,0,11,737,1,1,,1068,307.5,,7,9637.62,1,7df7fc6d28310ad0e16360204abbbc82d272078f,307.5,0,1466.16,39,291
1,7,1,2,,-0.0931,1,2024-06-28,10231,0,0,0,3,1023,1,1,,1068,307.5,,7,9637.62,1,e7b50b2ee4036d0cf3d43eda5202cea8bfb90765,307.5,0,1466.16,39,291
1,7,1,2,,-0.7992,1,2005-08-15,10232,0,0,0,1,1177,1,1,,1068,307.5,,7,9637.62,1,b95e8ff698ddfa38a2005310bdaa9ea87467b900,307.5,0,1466.16,39,291
1,3,1,2,,-0.0035,1,2005-08-15,10233,0,0,0,4,925,1,1,,1069,0,,15,6122.27,1,65582f7bc33ff18534f2c1a40a520a08b8f66b82,0,0,0,13,295
3,13,3,2,,-4.4529,2,2013-01-22,10234,0,0,0,8,138,1,1,,1069,0,,15,6122.27,1,0964c307c04f920ea8ec281196c5a071e207ab36,0,0,0,13,295
1,1,1,2,,-0.4426,1,2013-01-22,10235,0,0,0,1,925,1,1,,1069,0,,15,6122.27,1,7876b90153525bc1c6cdc48b07280a2e0d119cfb,0,0,0,13,295
1,7,1,2,,-0.17,1,2013-01-22,10236,0,0,0,16,14,1,1,,1070,0,,15,1959,1,33909e30a6c567eb47cda1dff61bdc4b2deb6527,0,0,0,36,677
6,52,7,2,,-3.1,2,2013-01-22,10237,0,0,0,2,1250,1,1,,1070,0,,15,1959,1,6d2506e3d377ceeb337a043ae243375f539d66c5,0,0,0,36,677
5,35,5,2,,-3.0637,1,2013-01-22,10238,0,0,0,2,1250,1,1,,1070,0,,15,1959,1,91a94a2ad7133fad3540260e2cdc4aa31bb7b32f,0,0,0,36,677
2,2,2,2,,1.5794,1,2013-01-22,10239,0,0,0,2,221,2,1,,1071,781.2,,24,6850,1,74e841334019a2091c420463750e9d87fad284a3,781.2,0,781.2,13,99
5,31,5,2,,-0.0358,1,2017-09-25,10240,0,0,0,2,221,2,1,,1071,781.2,,24,6850,1,30b7ab01d563335ffbd734e059aa9a920dba1968,781.2,0,781.2,13,99
5,16,5,2,,-0.0662,1,2017-09-25,10241,0,0,0,2,221,2,1,,1071,781.2,,24,6850,1,16011ced002bca0327ad23feabb6cd3b2eefc492,781.2,0,781.2,13,99
1,1,1,2,,-0.1224,1,2018-07-24,10242,0,0,0,2,197,1,1,,1022,0,,7,31322.95,1,32718d02e67c6abbe2fea24ca6a23eb9de656020,0,0,0,1,343
5,70,5,2,,-2.3744,1,2018-07-24,10243,0,0,0,2,309,1,1,,1525,0,,24,,1,83659345513ac1b0cfc8527c07c9fd4e16a48c38,0,0,1636.083984,13,181
3,9,6,2,,-10,2,2010-09-01,10244,0,0,0,2,221,1,1,,1525,0,,24,,1,7d35a2618d72f565e88c99a4020eb9de079c437f,0,0,1636.083984,13,181
1,3,1,2,,-0.0441,1,2010-09-01,10245,0,0,0,3,438,1,1,,1525,0,,24,,1,d566b9bdb4937582a6bc0e47d411444bd8f249e7,0,0,1636.083984,13,181
1,7,1,2,,-0.0337,1,2010-09-01,10246,0,0,0,13,324,2,1,,1071,781.2,,24,6850,1,17968761e20ccc1a275f46a75a378e8339e76748,781.2,0,781.2,13,99
1,3,1,2,,-0.0907,1,2021-05-28,10247,0,0,0,11,984,2,1,,1071,781.2,,24,6850,1,8305c3cf74f86c2b8c30bb38f9efb824b81b7a16,781.2,0,781.2,13,99
5,24,5,2,,-1.4241,1,2021-05-28,10248,,,,2,625,1,1,,1559,,,12,5254.4,1,e0757ae68694f285b2a32e3622591395e5e1d2bf,,,,18,363
1,7,1,2,,-0.0008,1,2021-05-28,10249,,,,2,626,1,1,,1559,,,12,5254.4,1,46fd2a17f42d12d6bee816f32efbba7010de9e1a,,,,18,363
1,3,1,2,,-0.0022,1,2021-05-28,10250,,,,8,847,2,1,,1560,,,76,1350.17,1,1a8da21e9b7b63ccbfb0082097fe300db614f4bb,,,,10,458
1,7,1,2,,-0.0566,1,2021-05-28,10251,,,,8,847,2,1,,1560,,,76,1350.17,1,9ca18771e1ab51de1df3620f4cd607fa6d117427,,,,10,458
1,3,1,2,,-0.0032,1,2023-07-07,10252,,,,15,94,2,1,,1560,,,76,1350.17,1,79e5bd16ab6c86133c5713c2777c8c68272a75dc,,,,10,458
3,9,6,2,,-10,2,2023-07-07,10253,0,0,0,2,936,3,1,,1561,-288,,1,9265.82,1,38eeb983dbbcfed252658dbbf91d832a77316614,0,-288,2362.5,7,242
5,24,5,2,,-7.1496,1,2024-05-31,10254,0,0,0,2,416,3,1,,1561,-288,,1,9265.82,1,5418eba7bed76e04c24ac7d6d1cf18a6394672af,0,-288,2362.5,7,242
9,23,9,2,,-0.743,1,2020-11-04,10255,0,0,0,4,652,1,1,,1562,1151.318359,,20,-3427.9,1,3bd51ea343a1652e3790454af73820850a9dbe8f,1151.318359,0,-1538.2875,13,540
3,12,3,2,,-2,2,2020-11-04,10256,0,0,0,16,514,1,1,,1562,1151.318359,,20,-3427.9,1,e19229342dbe194f8625affc62ba57bd15ab7bdc,1151.318359,0,-1538.2875,13,540
4,5,4,2,,6,2,2012-03-30,10257,0,0,0,2,151,1,1,,1563,-1112.5,,7,1500,1,3caa3cfbb56caba945d7cf7789166bdb744db1ef,0,-1112.5,2089.414063,10,610
1,1,1,2,,-4.7506,1,2012-03-30,10258,0,0,0,11,182,1,1,,1563,-1112.5,,7,1500,1,2d778c72c4acd8b62b7df5e68131a5959b9471da,0,-1112.5,2089.414063,10,610
6,77,7,2,,39.1111,2,2012-03-30,10259,0,0,0,2,1141,1,1,,1564,0,,102,7825,1,569ed21d791fd82312ea364294ed4472b017c7cf,0,0,0,11,514
3,4,3,2,,-1.1111,2,2012-03-30,10260,0,0,0,5,155,1,1,,1564,0,,102,7825,1,2423df64d233c01ca76c044e979e1d351cd8b2da,0,0,0,11,514
