detected_at,dq_issue_id,issue_detail,issue_type,severity,source_business_key,source_table_name
2026-02-22 22:02:46,4600,active_sales_hc: 6.0 vs 13.0 (source_row=10417),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 382, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4601,active_non_producing_sales_hc: 3.0 vs 10.0 (source_row=10417),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 382, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4602,funded_units_in_cost_center: 20.0 vs 10.0 (source_row=10417),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 382, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4603,funded_volume_in_cost_center: 6177739.0 vs 4122644.0 (source_row=10417),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 382, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4604,funded_units_by_vp: 10.0 vs 4.0 (source_row=10417),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 382, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4605,funded_volume_by_vp: 3180038.0 vs 1709700.0 (source_row=10417),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 382, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4606,rent_bom_amt: 2600.0 vs 2106.25 (source_row=10417),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 382, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4607,active_sales_hc: 19.0 vs 5.0 (source_row=10421),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 812, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4608,active_non_producing_sales_hc: 13.0 vs 2.0 (source_row=10421),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 812, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4609,funded_units_in_cost_center: 50.0 vs 9.0 (source_row=10421),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 812, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4610,funded_volume_in_cost_center: 15125609.0 vs 2508122.0 (source_row=10421),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 812, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4611,funded_units_by_vp: 7.0 vs 4.0 (source_row=10421),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 812, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4612,funded_volume_by_vp: 1343994.0 vs 753392.0 (source_row=10421),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 812, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4613,rent_bom_amt: 6087.5 vs 2919.21 (source_row=10421),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 812, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4614,active_sales_hc: 19.0 vs 5.0 (source_row=10422),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 812, 8)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4615,active_non_producing_sales_hc: 13.0 vs 2.0 (source_row=10422),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 812, 8)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4616,funded_units_in_cost_center: 50.0 vs 9.0 (source_row=10422),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 812, 8)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4617,funded_volume_in_cost_center: 15125609.0 vs 2508122.0 (source_row=10422),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 812, 8)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4618,funded_units_by_vp: 7.0 vs 4.0 (source_row=10422),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 812, 8)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4619,funded_volume_by_vp: 1343994.0 vs 753392.0 (source_row=10422),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 812, 8)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4620,rent_bom_amt: 6087.5 vs 2919.21 (source_row=10422),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 812, 8)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4621,active_sales_hc: 9.0 vs 18.0 (source_row=10428),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 274, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4622,active_non_producing_sales_hc: 6.0 vs 11.0 (source_row=10428),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 274, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4623,funded_units_in_cost_center: 19.0 vs 37.0 (source_row=10428),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 274, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4624,funded_volume_in_cost_center: 9208393.04 vs 13126580.0 (source_row=10428),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 274, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4625,funded_units_by_vp: 0.0 vs 11.0 (source_row=10428),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 274, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4626,rent_bom_amt: 3458.0 vs 20438.33 (source_row=10428),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 274, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4627,active_sales_hc: 9.0 vs 18.0 (source_row=10429),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 274, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4628,active_non_producing_sales_hc: 6.0 vs 11.0 (source_row=10429),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 274, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4629,funded_units_in_cost_center: 19.0 vs 37.0 (source_row=10429),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 274, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4630,funded_volume_in_cost_center: 9208393.04 vs 13126580.0 (source_row=10429),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 274, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4631,funded_units_by_vp: 0.0 vs 11.0 (source_row=10429),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 274, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4632,rent_bom_amt: 3458.0 vs 20438.33 (source_row=10429),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 274, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4633,active_sales_hc: 3.0 vs 18.0 (source_row=10430),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4634,active_non_producing_sales_hc: 1.0 vs 11.0 (source_row=10430),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4635,funded_units_in_cost_center: 8.0 vs 37.0 (source_row=10430),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4636,funded_volume_in_cost_center: 3268333.0 vs 13126580.0 (source_row=10430),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4637,funded_units_by_vp: 5.0 vs 6.0 (source_row=10430),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4638,funded_volume_by_vp: 1912525.0 vs 1368800.0 (source_row=10430),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4639,rent_bom_amt: 1297.92 vs 20438.33 (source_row=10430),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4640,active_sales_hc: 3.0 vs 18.0 (source_row=10433),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4641,active_non_producing_sales_hc: 1.0 vs 11.0 (source_row=10433),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4642,funded_units_in_cost_center: 8.0 vs 37.0 (source_row=10433),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4643,funded_volume_in_cost_center: 3268333.0 vs 13126580.0 (source_row=10433),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4644,funded_units_by_vp: 5.0 vs 6.0 (source_row=10433),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4645,funded_volume_by_vp: 1912525.0 vs 1368800.0 (source_row=10433),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4646,rent_bom_amt: 1297.92 vs 20438.33 (source_row=10433),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4647,active_sales_hc: 3.0 vs 18.0 (source_row=10437),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 8)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4648,active_non_producing_sales_hc: 1.0 vs 11.0 (source_row=10437),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 8)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4649,funded_units_in_cost_center: 8.0 vs 37.0 (source_row=10437),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 8)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4650,funded_volume_in_cost_center: 3268333.0 vs 13126580.0 (source_row=10437),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 8)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4651,funded_units_by_vp: 5.0 vs 6.0 (source_row=10437),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 8)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4652,funded_volume_by_vp: 1912525.0 vs 1368800.0 (source_row=10437),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 8)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4653,rent_bom_amt: 1297.92 vs 20438.33 (source_row=10437),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 8)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4654,active_sales_hc: 3.0 vs 18.0 (source_row=10438),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4655,active_non_producing_sales_hc: 1.0 vs 11.0 (source_row=10438),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4656,funded_units_in_cost_center: 8.0 vs 37.0 (source_row=10438),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4657,funded_volume_in_cost_center: 3268333.0 vs 13126580.0 (source_row=10438),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4658,funded_units_by_vp: 5.0 vs 6.0 (source_row=10438),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4659,funded_volume_by_vp: 1912525.0 vs 1368800.0 (source_row=10438),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4660,rent_bom_amt: 1297.92 vs 20438.33 (source_row=10438),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4661,active_sales_hc: 3.0 vs 18.0 (source_row=10440),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4662,active_non_producing_sales_hc: 1.0 vs 11.0 (source_row=10440),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4663,funded_units_in_cost_center: 8.0 vs 37.0 (source_row=10440),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4664,funded_volume_in_cost_center: 3268333.0 vs 13126580.0 (source_row=10440),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4665,funded_units_by_vp: 5.0 vs 6.0 (source_row=10440),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4666,funded_volume_by_vp: 1912525.0 vs 1368800.0 (source_row=10440),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4667,rent_bom_amt: 1297.92 vs 20438.33 (source_row=10440),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 203, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4668,active_non_producing_sales_hc: 2.0 vs 4.0 (source_row=10443),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 395, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4669,funded_units_in_cost_center: 11.0 vs 13.0 (source_row=10443),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 395, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4670,funded_volume_in_cost_center: 1762123.0 vs 11496457.0 (source_row=10443),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 395, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4671,funded_units_by_vp: 3.0 vs 13.0 (source_row=10443),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 395, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4672,funded_volume_by_vp: 813171.0 vs 11496457.0 (source_row=10443),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 395, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4673,rent_bom_amt: 1583.33 vs 4663.74 (source_row=10443),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 395, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4674,active_sales_hc: 8.0 vs 11.0 (source_row=10464),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 90, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4675,active_non_producing_sales_hc: 4.0 vs 7.0 (source_row=10464),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 90, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4676,funded_units_in_cost_center: 11.0 vs 30.0 (source_row=10464),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 90, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4677,funded_volume_in_cost_center: 3323327.0 vs 14570030.0 (source_row=10464),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 90, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4678,funded_units_by_vp: 1.0 vs 16.0 (source_row=10464),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 90, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4679,funded_volume_by_vp: 165938.0 vs 8853478.0 (source_row=10464),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 90, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4680,rent_bom_amt: 5150.65 vs 6255.77 (source_row=10464),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 90, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4681,active_sales_hc: 1.0 vs 4.0 (source_row=10512),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 521, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4682,active_non_producing_sales_hc: 0.0 vs 2.0 (source_row=10512),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 521, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4683,funded_units_in_cost_center: 1.0 vs 4.0 (source_row=10512),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 521, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4684,funded_volume_in_cost_center: 276358.0 vs 4082355.0 (source_row=10512),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 521, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4685,funded_volume_by_vp: 276358.0 vs 892805.0 (source_row=10512),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 521, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4686,rent_bom_amt: 500.0 vs 2825.41 (source_row=10512),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 521, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4687,active_sales_hc: 6.0 vs 3.0 (source_row=10551),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 320, 11)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4688,funded_units_in_cost_center: 6.0 vs 27.0 (source_row=10551),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 320, 11)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4689,funded_volume_in_cost_center: 4714507.0 vs 14605295.0 (source_row=10551),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 320, 11)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4690,funded_units_by_vp: 1.0 vs 27.0 (source_row=10551),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 320, 11)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4691,funded_volume_by_vp: 583000.0 vs 14605295.0 (source_row=10551),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 320, 11)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4692,rent_bom_amt: 6084.34 vs 6543.12 (source_row=10551),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 320, 11)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4693,active_sales_hc: 63.0 vs 6.0 (source_row=10590),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 556, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4694,active_non_producing_sales_hc: 34.0 vs 3.0 (source_row=10590),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 556, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4695,funded_units_in_cost_center: 162.0 vs 10.0 (source_row=10590),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 556, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4696,funded_volume_in_cost_center: 67445552.0 vs 8676775.0 (source_row=10590),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 556, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4697,funded_units_by_vp: 4.0 vs 8.0 (source_row=10590),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 556, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4698,funded_volume_by_vp: 2583839.0 vs 4790775.0 (source_row=10590),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 556, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4699,rent_bom_amt: 31322.95 vs 2500.0 (source_row=10590),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 556, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4700,active_sales_hc: 16.0 vs 17.0 (source_row=10596),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4701,active_non_producing_sales_hc: 9.0 vs 12.0 (source_row=10596),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4702,funded_units_in_cost_center: 51.0 vs 27.0 (source_row=10596),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4703,funded_volume_in_cost_center: 29035667.0 vs 16838877.0 (source_row=10596),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4704,funded_units_by_vp: 19.0 vs 3.0 (source_row=10596),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4705,funded_volume_by_vp: 11849494.0 vs 2003829.0 (source_row=10596),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4706,rent_bom_amt: 30925.6 vs 5576.92 (source_row=10596),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4707,active_sales_hc: 16.0 vs 17.0 (source_row=10597),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4708,active_non_producing_sales_hc: 9.0 vs 12.0 (source_row=10597),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4709,funded_units_in_cost_center: 51.0 vs 27.0 (source_row=10597),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4710,funded_volume_in_cost_center: 29035667.0 vs 16838877.0 (source_row=10597),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4711,funded_units_by_vp: 19.0 vs 3.0 (source_row=10597),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4712,funded_volume_by_vp: 11849494.0 vs 2003829.0 (source_row=10597),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4713,rent_bom_amt: 30925.6 vs 5576.92 (source_row=10597),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4714,active_sales_hc: 16.0 vs 17.0 (source_row=10598),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4715,active_non_producing_sales_hc: 9.0 vs 12.0 (source_row=10598),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4716,funded_units_in_cost_center: 51.0 vs 27.0 (source_row=10598),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4717,funded_volume_in_cost_center: 29035667.0 vs 16838877.0 (source_row=10598),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4718,funded_units_by_vp: 19.0 vs 3.0 (source_row=10598),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4719,funded_volume_by_vp: 11849494.0 vs 2003829.0 (source_row=10598),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4720,rent_bom_amt: 30925.6 vs 5576.92 (source_row=10598),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4721,active_sales_hc: 16.0 vs 17.0 (source_row=10599),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4722,active_non_producing_sales_hc: 9.0 vs 12.0 (source_row=10599),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4723,funded_units_in_cost_center: 51.0 vs 27.0 (source_row=10599),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4724,funded_volume_in_cost_center: 29035667.0 vs 16838877.0 (source_row=10599),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4725,funded_units_by_vp: 19.0 vs 3.0 (source_row=10599),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:46,4726,funded_volume_by_vp: 11849494.0 vs 2003829.0 (source_row=10599),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 59, 2)",Duke Data V4 (1).xlsx
